region_id,mean_lat,mean_lon,num_points,total_visit_count,total_duration_sec,polygon_latlon
10,37.319307390909096,127.1083596090909,1,1.0,2839.589,"[[37.319307390909096, 127.10919038726941], [37.31924263173693, 127.10918638684541], [37.31917849623098, 127.10917442409966], [37.319115602051255, 127.10915461423996], [37.31905455490306, 127.10912714804608], [37.31899594270383, 127.10909229003248], [37.31894032992107, 127.10905037590089], [37.318888252136276, 127.10900180930732], [37.31884021088699, 127.10894705797459], [37.318796668836704, 127.10888664918798], [37.318758045319164, 127.10882116471711], [37.318724712299954, 127.10875123521328], [37.31869699079428, 127.10867753413578], [37.31867514777539, 127.10860077126631], [37.3186593936035, 127.10852168587327], [37.31864987999988, 127.10844103959221], [37.31864669858576, 127.1083596090909], [37.31864987999988, 127.10827817858959], [37.3186593936035, 127.10819753230852], [37.31867514777539, 127.10811844691548], [37.31869699079428, 127.10804168404601], [37.318724712299954, 127.10796798296852], [37.318758045319164, 127.10789805346468], [37.318796668836704, 127.10783256899381], [37.31884021088699, 127.1077721602072], [37.318888252136276, 127.10771740887448], [37.31894032992107, 127.1076688422809], [37.31899594270383, 127.10762692814932], [37.31905455490306, 127.10759207013571], [37.319115602051255, 127.10756460394184], [37.31917849623098, 127.10754479408213], [37.31924263173693, 127.10753283133639], [37.319307390909096, 127.10752883091239], [37.319372150081264, 127.10753283133639], [37.31943628558721, 127.10754479408213], [37.319499179766936, 127.10756460394184], [37.31956022691513, 127.10759207013571], [37.31961883911436, 127.10762692814932], [37.31967445189712, 127.1076688422809], [37.319726529681915, 127.10771740887448], [37.3197745709312, 127.1077721602072], [37.31981811298149, 127.10783256899381], [37.31985673649903, 127.10789805346468], [37.31989006951824, 127.10796798296852], [37.31991779102391, 127.10804168404601], [37.319939634042804, 127.10811844691548], [37.319955388214694, 127.10819753230852], [37.31996490181831, 127.10827817858959], [37.31996808323243, 127.1083596090909], [37.31996490181831, 127.10844103959221], [37.319955388214694, 127.10852168587327], [37.319939634042804, 127.10860077126631], [37.31991779102391, 127.10867753413578], [37.31989006951824, 127.10875123521328], [37.31985673649903, 127.10882116471711], [37.31981811298149, 127.10888664918798], [37.3197745709312, 127.10894705797459], [37.319726529681915, 127.10900180930732], [37.31967445189712, 127.10905037590089], [37.31961883911436, 127.10909229003248], [37.31956022691513, 127.10912714804608], [37.319499179766936, 127.10915461423996], [37.31943628558721, 127.10917442409966], [37.319372150081264, 127.10918638684541], [37.319307390909096, 127.10919038726941]]"
11,37.53901757227722,127.04508840396036,1,1.0,30000.002,"[[37.53901757227722, 127.04592162399058], [37.53895281310505, 127.04591761180839], [37.538888677599104, 127.04590561390133], [37.53882578341938, 127.04588574581581], [37.53876473627118, 127.04585819889235], [37.53870612407195, 127.04582323842288], [37.53865051128919, 127.04578120109585], [37.5385984335044, 127.04573249175367], [37.53855039225511, 127.04567757949394], [37.538506850204826, 127.04561699315175], [37.538468226687286, 127.0455513162067], [37.538434893668075, 127.04548118116367], [37.5384071721624, 127.04540726346144], [37.53838532914351, 127.04533027496791], [37.53836957497162, 127.04525095712437], [37.538360061368, 127.045170073805], [37.53835687995388, 127.04508840396036], [37.538360061368, 127.04500673411573], [37.53836957497162, 127.04492585079636], [37.53838532914351, 127.04484653295282], [37.5384071721624, 127.04476954445929], [37.538434893668075, 127.04469562675706], [37.538468226687286, 127.04462549171403], [37.538506850204826, 127.04455981476897], [37.53855039225511, 127.04449922842679], [37.5385984335044, 127.04444431616706], [37.53865051128919, 127.04439560682488], [37.53870612407195, 127.04435356949784], [37.53876473627118, 127.04431860902838], [37.53882578341938, 127.04429106210492], [37.538888677599104, 127.0442711940194], [37.53895281310505, 127.04425919611234], [37.53901757227722, 127.04425518393015], [37.539082331449386, 127.04425919611234], [37.53914646695533, 127.0442711940194], [37.53920936113506, 127.04429106210492], [37.53927040828325, 127.04431860902838], [37.539329020482484, 127.04435356949784], [37.53938463326524, 127.04439560682488], [37.53943671105004, 127.04444431616706], [37.53948475229932, 127.04449922842679], [37.53952829434961, 127.04455981476897], [37.53956691786715, 127.04462549171403], [37.53960025088636, 127.04469562675706], [37.53962797239203, 127.04476954445929], [37.539649815410925, 127.04484653295282], [37.539665569582816, 127.04492585079636], [37.53967508318643, 127.04500673411573], [37.53967826460055, 127.04508840396036], [37.53967508318643, 127.045170073805], [37.539665569582816, 127.04525095712437], [37.539649815410925, 127.04533027496791], [37.53962797239203, 127.04540726346144], [37.53960025088636, 127.04548118116367], [37.53956691786715, 127.0455513162067], [37.53952829434961, 127.04561699315175], [37.53948475229932, 127.04567757949394], [37.53943671105004, 127.04573249175367], [37.53938463326524, 127.04578120109585], [37.539329020482484, 127.04582323842288], [37.53927040828325, 127.04585819889235], [37.53920936113506, 127.04588574581581], [37.53914646695533, 127.04590561390133], [37.539082331449386, 127.04591761180839], [37.53901757227722, 127.04592162399058]]"
12,34.96739117012986,127.72091463766236,1,1.0,22800.003,"[[34.96739117012986, 127.72172087289935], [34.96732641095769, 127.72171699065633], [34.967262275451745, 127.72170538131535], [34.96719938127202, 127.72168615668073], [34.967138334123824, 127.72165950189621], [34.96707972192459, 127.72162567366193], [34.96702410914183, 127.72158499776229], [34.96697203135704, 127.72153786592843], [34.96692399010775, 127.72148473206568], [34.966880448057466, 127.72142610788217], [34.96684182453993, 127.72136255796084], [34.966808491520716, 127.7212946943222], [34.96678077001504, 127.72122317053015], [34.96675892699615, 127.72114867539793], [34.96674317282426, 127.72107192635437], [34.966733659220644, 127.72099366253472], [34.96673047780652, 127.72091463766236], [34.966733659220644, 127.72083561279], [34.96674317282426, 127.72075734897035], [34.96675892699615, 127.7206805999268], [34.96678077001504, 127.72060610479457], [34.966808491520716, 127.72053458100252], [34.96684182453993, 127.72046671736388], [34.966880448057466, 127.72040316744256], [34.96692399010775, 127.72034454325905], [34.96697203135704, 127.7202914093963], [34.96702410914183, 127.72024427756243], [34.96707972192459, 127.72020360166279], [34.967138334123824, 127.72016977342851], [34.96719938127202, 127.72014311864399], [34.967262275451745, 127.72012389400938], [34.96732641095769, 127.72011228466839], [34.96739117012986, 127.72010840242537], [34.96745592930203, 127.72011228466839], [34.96752006480797, 127.72012389400938], [34.9675829589877, 127.72014311864399], [34.96764400613589, 127.72016977342851], [34.967702618335124, 127.72020360166279], [34.967758231117884, 127.72024427756243], [34.96781030890268, 127.7202914093963], [34.967858350151964, 127.72034454325905], [34.96790189220225, 127.72040316744256], [34.96794051571979, 127.72046671736388], [34.967973848739, 127.72053458100252], [34.968001570244674, 127.72060610479457], [34.968023413263566, 127.7206805999268], [34.96803916743546, 127.72075734897035], [34.96804868103907, 127.72083561279], [34.968051862453194, 127.72091463766236], [34.96804868103907, 127.72099366253472], [34.96803916743546, 127.72107192635437], [34.968023413263566, 127.72114867539793], [34.968001570244674, 127.72122317053015], [34.967973848739, 127.7212946943222], [34.96794051571979, 127.72136255796084], [34.96790189220225, 127.72142610788217], [34.967858350151964, 127.72148473206568], [34.96781030890268, 127.72153786592843], [34.967758231117884, 127.72158499776229], [34.967702618335124, 127.72162567366193], [34.96764400613589, 127.72165950189621], [34.9675829589877, 127.72168615668073], [34.96752006480797, 127.72170538131535], [34.96745592930203, 127.72171699065633], [34.96739117012986, 127.72172087289935]]"
13,34.937722348387105,127.69812188709676,1,1.0,9000.249,"[[34.937722348387105, 127.69892783057625], [34.937657589214936, 127.69892394973812], [34.93759345370899, 127.69891234459828], [34.937530559529264, 127.69889312692061], [34.93746951238107, 127.69886648178183], [34.93741090018184, 127.6988326657892], [34.93735528739908, 127.6987920046092], [34.937303209614285, 127.69874488983123], [34.937255168365, 127.69869177519637], [34.93721162631471, 127.69863317222757], [34.937173002797174, 127.69856964530346], [34.93713966977796, 127.69850180622306], [34.93711194827229, 127.69843030831379], [34.9370901052534, 127.6983558401396], [34.937074351081506, 127.6982791188697], [34.93706483747789, 127.69820088337188], [34.93706165606377, 127.69812188709676], [34.93706483747789, 127.69804289082164], [34.937074351081506, 127.69796465532382], [34.9370901052534, 127.69788793405392], [34.93711194827229, 127.69781346587973], [34.93713966977796, 127.69774196797046], [34.937173002797174, 127.69767412889006], [34.93721162631471, 127.69761060196595], [34.937255168365, 127.69755199899716], [34.937303209614285, 127.69749888436229], [34.93735528739908, 127.69745176958432], [34.93741090018184, 127.69741110840432], [34.93746951238107, 127.69737729241169], [34.937530559529264, 127.69735064727291], [34.93759345370899, 127.69733142959524], [34.937657589214936, 127.6973198244554], [34.937722348387105, 127.69731594361727], [34.937787107559274, 127.6973198244554], [34.93785124306522, 127.69733142959524], [34.937914137244945, 127.69735064727291], [34.93797518439314, 127.69737729241169], [34.93803379659237, 127.69741110840432], [34.93808940937513, 127.69745176958432], [34.938141487159925, 127.69749888436229], [34.93818952840921, 127.69755199899716], [34.938233070459496, 127.69761060196595], [34.938271693977036, 127.69767412889006], [34.93830502699625, 127.69774196797046], [34.93833274850192, 127.69781346587973], [34.93835459152081, 127.69788793405392], [34.938370345692704, 127.69796465532382], [34.93837985929632, 127.69804289082164], [34.93838304071044, 127.69812188709676], [34.93837985929632, 127.69820088337188], [34.938370345692704, 127.6982791188697], [34.93835459152081, 127.6983558401396], [34.93833274850192, 127.69843030831379], [34.93830502699625, 127.69850180622306], [34.938271693977036, 127.69856964530346], [34.938233070459496, 127.69863317222757], [34.93818952840921, 127.69869177519637], [34.938141487159925, 127.69874488983123], [34.93808940937513, 127.6987920046092], [34.93803379659237, 127.6988326657892], [34.93797518439314, 127.69886648178183], [34.937914137244945, 127.69889312692061], [34.93785124306522, 127.69891234459828], [34.937787107559274, 127.69892394973812], [34.937722348387105, 127.69892783057625]]"
14,34.98049223270439,127.7144742100629,1,1.0,47400.001,"[[34.98049223270439, 127.71528057426931], [34.980427473532224, 127.71527669140526], [34.98036333802628, 127.71526508020719], [34.98030044384655, 127.7152458524973], [34.98023939669836, 127.71521919344896], [34.980180784499126, 127.71518535980334], [34.98012517171637, 127.71514467739698], [34.98007309393157, 127.71509753802367], [34.98002505268229, 127.71504439566137], [34.979981510632, 127.71498576210004], [34.97994288711446, 127.71492220201296], [34.97990955409525, 127.7148543275185], [34.97988183258958, 127.71478279228515], [34.979859989570684, 127.71470828523631], [34.979844235398794, 127.7146315239156], [34.97983472179518, 127.71455324757648], [34.979831540381056, 127.7144742100629], [34.97983472179518, 127.71439517254933], [34.979844235398794, 127.7143168962102], [34.979859989570684, 127.7142401348895], [34.97988183258958, 127.71416562784066], [34.97990955409525, 127.71409409260731], [34.97994288711446, 127.71402621811285], [34.979981510632, 127.71396265802576], [34.98002505268229, 127.71390402446444], [34.98007309393157, 127.71385088210214], [34.98012517171637, 127.71380374272883], [34.980180784499126, 127.71376306032246], [34.98023939669836, 127.71372922667685], [34.98030044384655, 127.7137025676285], [34.98036333802628, 127.71368333991862], [34.980427473532224, 127.71367172872054], [34.98049223270439, 127.71366784585649], [34.98055699187656, 127.71367172872054], [34.980621127382506, 127.71368333991862], [34.98068402156223, 127.7137025676285], [34.980745068710426, 127.71372922667685], [34.98080368090966, 127.71376306032246], [34.98085929369242, 127.71380374272883], [34.98091137147721, 127.71385088210214], [34.9809594127265, 127.71390402446444], [34.981002954776784, 127.71396265802576], [34.981041578294324, 127.71402621811285], [34.981074911313534, 127.71409409260731], [34.98110263281921, 127.71416562784066], [34.9811244758381, 127.7142401348895], [34.98114023000999, 127.7143168962102], [34.98114974361361, 127.71439517254933], [34.98115292502773, 127.7144742100629], [34.98114974361361, 127.71455324757648], [34.98114023000999, 127.7146315239156], [34.9811244758381, 127.71470828523631], [34.98110263281921, 127.71478279228515], [34.981074911313534, 127.7148543275185], [34.981041578294324, 127.71492220201296], [34.981002954776784, 127.71498576210004], [34.9809594127265, 127.71504439566137], [34.98091137147721, 127.71509753802367], [34.98085929369242, 127.71514467739698], [34.98080368090966, 127.71518535980334], [34.980745068710426, 127.71521919344896], [34.98068402156223, 127.7152458524973], [34.980621127382506, 127.71526508020719], [34.98055699187656, 127.71527669140526], [34.98049223270439, 127.71528057426931]]"
15,37.12995377735849,126.92469516415096,1,1.0,12300.007,"[[37.12995377735849, 126.92552385906397], [37.12988901818632, 126.92551986867146], [37.129824882680374, 126.92550793592359], [37.12976198850065, 126.92548817573925], [37.12970094135245, 126.92546077841979], [37.12964232915322, 126.92542600781641], [37.12958671637046, 126.925384198789], [37.12953463858567, 126.92533575398137], [37.12948659733638, 126.9252811399435], [37.129443055286096, 126.9252208826384], [37.129404431768556, 126.92515556237689], [37.129371098749345, 126.92508580822879], [37.12934337724367, 126.92501229196466], [37.12932153422478, 126.92493572158632], [37.12930578005289, 126.92485683450839], [37.12929626644927, 126.92477639045654], [37.12929308503515, 126.92469516415096], [37.12929626644927, 126.92461393784538], [37.12930578005289, 126.92453349379353], [37.12932153422478, 126.9244546067156], [37.12934337724367, 126.92437803633726], [37.129371098749345, 126.92430452007314], [37.129404431768556, 126.92423476592504], [37.129443055286096, 126.92416944566352], [37.12948659733638, 126.92410918835843], [37.12953463858567, 126.92405457432055], [37.12958671637046, 126.92400612951292], [37.12964232915322, 126.92396432048551], [37.12970094135245, 126.92392954988213], [37.12976198850065, 126.92390215256268], [37.129824882680374, 126.92388239237833], [37.12988901818632, 126.92387045963046], [37.12995377735849, 126.92386646923795], [37.130018536530656, 126.92387045963046], [37.1300826720366, 126.92388239237833], [37.13014556621633, 126.92390215256268], [37.13020661336452, 126.92392954988213], [37.130265225563754, 126.92396432048551], [37.13032083834651, 126.92400612951292], [37.13037291613131, 126.92405457432055], [37.13042095738059, 126.92410918835843], [37.13046449943088, 126.92416944566352], [37.13050312294842, 126.92423476592504], [37.13053645596763, 126.92430452007314], [37.1305641774733, 126.92437803633726], [37.130586020492196, 126.9244546067156], [37.130601774664086, 126.92453349379353], [37.1306112882677, 126.92461393784538], [37.130614469681824, 126.92469516415096], [37.1306112882677, 126.92477639045654], [37.130601774664086, 126.92485683450839], [37.130586020492196, 126.92493572158632], [37.1305641774733, 126.92501229196466], [37.13053645596763, 126.92508580822879], [37.13050312294842, 126.92515556237689], [37.13046449943088, 126.9252208826384], [37.13042095738059, 126.9252811399435], [37.13037291613131, 126.92533575398137], [37.13032083834651, 126.925384198789], [37.130265225563754, 126.92542600781641], [37.13020661336452, 126.92546077841979], [37.13014556621633, 126.92548817573925], [37.1300826720366, 126.92550793592359], [37.130018536530656, 126.92551986867146], [37.12995377735849, 126.92552385906397]]"
16,14.52032943,121.01397389500002,1,1.0,5699.988,"[[14.52032943, 121.01465638697653], [14.52026467082783, 121.01465310059112], [14.520200535321887, 121.01464327308457], [14.520137641142156, 121.01462699910115], [14.52007659399397, 121.01460443536821], [14.520017981794735, 121.01457579918684], [14.51996236901197, 121.01454136633912], [14.519910291227179, 121.01450146843219], [14.519862249977892, 121.01445648970471], [14.519818707927607, 121.01440686332641], [14.519780084410067, 121.01435306722644], [14.51974675139086, 121.01429561949065], [14.519719029885184, 121.01423507337215], [14.519697186866294, 121.01417201196315], [14.5196814326944, 121.0141070425795], [14.519671919090788, 121.01404079091185], [14.519668737676666, 121.01397389500002], [14.519671919090788, 121.01390699908819], [14.5196814326944, 121.01384074742055], [14.519697186866294, 121.01377577803689], [14.519719029885184, 121.0137127166279], [14.51974675139086, 121.01365217050939], [14.519780084410067, 121.0135947227736], [14.519818707927607, 121.01354092667363], [14.519862249977892, 121.01349130029533], [14.519910291227179, 121.01344632156786], [14.51996236901197, 121.01340642366092], [14.520017981794735, 121.0133719908132], [14.52007659399397, 121.01334335463183], [14.520137641142156, 121.01332079089889], [14.520200535321887, 121.01330451691547], [14.52026467082783, 121.01329468940892], [14.52032943, 121.01329140302352], [14.52039418917217, 121.01329468940892], [14.520458324678113, 121.01330451691547], [14.520521218857844, 121.01332079089889], [14.52058226600603, 121.01334335463183], [14.520640878205265, 121.0133719908132], [14.52069649098803, 121.01340642366092], [14.520748568772822, 121.01344632156786], [14.520796610022108, 121.01349130029533], [14.520840152072394, 121.01354092667363], [14.520878775589933, 121.0135947227736], [14.52091210860914, 121.01365217050939], [14.520939830114816, 121.0137127166279], [14.520961673133707, 121.01377577803689], [14.520977427305601, 121.01384074742055], [14.520986940909212, 121.01390699908819], [14.520990122323335, 121.01397389500002], [14.520986940909212, 121.01404079091185], [14.520977427305601, 121.0141070425795], [14.520961673133707, 121.01417201196315], [14.520939830114816, 121.01423507337215], [14.52091210860914, 121.01429561949065], [14.520878775589933, 121.01435306722644], [14.520840152072394, 121.01440686332641], [14.520796610022108, 121.01445648970471], [14.520748568772822, 121.01450146843219], [14.52069649098803, 121.01454136633912], [14.520640878205265, 121.01457579918684], [14.52058226600603, 121.01460443536821], [14.520521218857844, 121.01462699910115], [14.520458324678113, 121.01464327308457], [14.52039418917217, 121.01465310059112], [14.52032943, 121.01465638697653]]"
17,14.509495857894736,121.01292270526318,1,1.0,5400.012,"[[14.509495857894736, 121.01360516383095], [14.509431098722565, 121.0136018776064], [14.509366963216623, 121.01359205058093], [14.509304069036892, 121.01357577739414], [14.509243021888706, 121.01355321476572], [14.509184409689471, 121.01352457998613], [14.509128796906706, 121.01349014882393], [14.509076719121914, 121.01345025287004], [14.509028677872628, 121.01340527634432], [14.508985135822343, 121.01335565239529], [14.508946512304803, 121.0133018589287], [14.508913179285596, 121.01324441400504], [14.50888545777992, 121.01318387085034], [14.50886361476103, 121.01312081252826], [14.508847860589135, 121.01305584632493], [14.508838346985524, 121.01298959790039], [14.508835165571401, 121.01292270526318], [14.508838346985524, 121.01285581262597], [14.508847860589135, 121.01278956420143], [14.50886361476103, 121.0127245979981], [14.50888545777992, 121.01266153967602], [14.508913179285596, 121.01260099652131], [14.508946512304803, 121.01254355159766], [14.508985135822343, 121.01248975813107], [14.509028677872628, 121.01244013418204], [14.509076719121914, 121.01239515765631], [14.509128796906706, 121.01235526170242], [14.509184409689471, 121.01232083054023], [14.509243021888706, 121.01229219576064], [14.509304069036892, 121.01226963313222], [14.509366963216623, 121.01225335994543], [14.509431098722565, 121.01224353291995], [14.509495857894736, 121.01224024669541], [14.509560617066906, 121.01224353291995], [14.509624752572849, 121.01225335994543], [14.50968764675258, 121.01226963313222], [14.509748693900766, 121.01229219576064], [14.5098073061, 121.01232083054023], [14.509862918882765, 121.01235526170242], [14.509914996667558, 121.01239515765631], [14.509963037916844, 121.01244013418204], [14.51000657996713, 121.01248975813107], [14.510045203484669, 121.01254355159766], [14.510078536503876, 121.01260099652131], [14.510106258009552, 121.01266153967602], [14.510128101028442, 121.0127245979981], [14.510143855200337, 121.01278956420143], [14.510153368803948, 121.01285581262597], [14.51015655021807, 121.01292270526318], [14.510153368803948, 121.01298959790039], [14.510143855200337, 121.01305584632493], [14.510128101028442, 121.01312081252826], [14.510106258009552, 121.01318387085034], [14.510078536503876, 121.01324441400504], [14.510045203484669, 121.0133018589287], [14.51000657996713, 121.01335565239529], [14.509963037916844, 121.01340527634432], [14.509914996667558, 121.01345025287004], [14.509862918882765, 121.01349014882393], [14.5098073061, 121.01352457998613], [14.509748693900766, 121.01355321476572], [14.50968764675258, 121.01357577739414], [14.509624752572849, 121.01359205058093], [14.509560617066906, 121.0136018776064], [14.509495857894736, 121.01360516383095]]"
18,14.376520085,121.05597368000004,1,1.0,5699.559,"[[14.376520085, 121.05665573074704], [14.376455325827829, 121.05665244648627], [14.376391190321886, 121.05664262533318], [14.376328296142155, 121.05662636187085], [14.376267248993969, 121.05660381272533], [14.376208636794734, 121.05657519505718], [14.37615302401197, 121.05654078447022], [14.376100946227178, 121.0565009123572], [14.376052904977891, 121.05645596270836], [14.376009362927606, 121.05640636841339], [14.375970739410066, 121.05635260709248], [14.37593740639086, 121.05629519649652], [14.375909684885183, 121.05623468952095], [14.375887841866293, 121.056171668881], [14.375872087694399, 121.0561067414999], [14.375862574090787, 121.05604053266381], [14.375859392676665, 121.05597368000004], [14.375862574090787, 121.05590682733626], [14.375872087694399, 121.05584061850017], [14.375887841866293, 121.05577569111907], [14.375909684885183, 121.05571267047912], [14.37593740639086, 121.05565216350355], [14.375970739410066, 121.0555947529076], [14.376009362927606, 121.05554099158668], [14.376052904977891, 121.05549139729172], [14.376100946227178, 121.05544644764288], [14.37615302401197, 121.05540657552986], [14.376208636794734, 121.0553721649429], [14.376267248993969, 121.05534354727475], [14.376328296142155, 121.05532099812922], [14.376391190321886, 121.05530473466689], [14.376455325827829, 121.0552949135138], [14.376520085, 121.05529162925303], [14.37658484417217, 121.0552949135138], [14.376648979678112, 121.05530473466689], [14.376711873857843, 121.05532099812922], [14.37677292100603, 121.05534354727475], [14.376831533205264, 121.0553721649429], [14.376887145988029, 121.05540657552986], [14.37693922377282, 121.05544644764288], [14.376987265022107, 121.05549139729172], [14.377030807072392, 121.05554099158668], [14.377069430589932, 121.0555947529076], [14.37710276360914, 121.05565216350355], [14.377130485114815, 121.05571267047912], [14.377152328133706, 121.05577569111907], [14.3771680823056, 121.05584061850017], [14.377177595909211, 121.05590682733626], [14.377180777323334, 121.05597368000004], [14.377177595909211, 121.05604053266381], [14.3771680823056, 121.0561067414999], [14.377152328133706, 121.056171668881], [14.377130485114815, 121.05623468952095], [14.37710276360914, 121.05629519649652], [14.377069430589932, 121.05635260709248], [14.377030807072392, 121.05640636841339], [14.376987265022107, 121.05645596270836], [14.37693922377282, 121.0565009123572], [14.376887145988029, 121.05654078447022], [14.376831533205264, 121.05657519505718], [14.37677292100603, 121.05660381272533], [14.376711873857843, 121.05662636187085], [14.376648979678112, 121.05664262533318], [14.37658484417217, 121.05665244648627], [14.376520085, 121.05665573074704]]"
19,11.926952755555556,121.96318828888889,1,1.0,2399.987,"[[11.926952755555556, 121.9638635590281], [11.926887996383385, 121.9638603074178], [11.926823860877443, 121.96385058390172], [11.926760966697712, 121.96383448212262], [11.926699919549526, 121.96381215714942], [11.926641307350291, 121.96378382398385], [11.926585694567526, 121.96374975548974], [11.926533616782734, 121.96371027976534], [11.926485575533448, 121.96366577698346], [11.926442033483163, 121.9636166757302], [11.926403409965623, 121.96356344887748], [11.926370076946416, 121.96350660902898], [11.92634235544074, 121.96344670358353], [11.92632051242185, 121.96338430946331], [11.926304758249955, 121.9633200275578], [11.926295244646344, 121.96325447693688], [11.926292063232221, 121.96318828888889], [11.926295244646344, 121.96312210084089], [11.926304758249955, 121.96305655021997], [11.92632051242185, 121.96299226831447], [11.92634235544074, 121.96292987419424], [11.926370076946416, 121.96286996874879], [11.926403409965623, 121.9628131289003], [11.926442033483163, 121.96275990204758], [11.926485575533448, 121.96271080079431], [11.926533616782734, 121.96266629801244], [11.926585694567526, 121.96262682228803], [11.926641307350291, 121.96259275379393], [11.926699919549526, 121.96256442062835], [11.926760966697712, 121.96254209565515], [11.926823860877443, 121.96252599387606], [11.926887996383385, 121.96251627035997], [11.926952755555556, 121.96251301874968], [11.927017514727726, 121.96251627035997], [11.927081650233669, 121.96252599387606], [11.9271445444134, 121.96254209565515], [11.927205591561586, 121.96256442062835], [11.92726420376082, 121.96259275379393], [11.927319816543585, 121.96262682228803], [11.927371894328378, 121.96266629801244], [11.927419935577664, 121.96271080079431], [11.92746347762795, 121.96275990204758], [11.927502101145489, 121.9628131289003], [11.927535434164696, 121.96286996874879], [11.927563155670372, 121.96292987419424], [11.927584998689262, 121.96299226831447], [11.927600752861157, 121.96305655021997], [11.927610266464768, 121.96312210084089], [11.92761344787889, 121.96318828888889], [11.927610266464768, 121.96325447693688], [11.927600752861157, 121.9633200275578], [11.927584998689262, 121.96338430946331], [11.927563155670372, 121.96344670358353], [11.927535434164696, 121.96350660902898], [11.927502101145489, 121.96356344887748], [11.92746347762795, 121.9636166757302], [11.927419935577664, 121.96366577698346], [11.927371894328378, 121.96371027976534], [11.927319816543585, 121.96374975548974], [11.92726420376082, 121.96378382398385], [11.927205591561586, 121.96381215714942], [11.9271445444134, 121.96383448212262], [11.927081650233669, 121.96385058390172], [11.927017514727726, 121.9638603074178], [11.926952755555556, 121.9638635590281]]"
20,11.943259828571428,121.93808242857143,1,1.0,1800.012,"[[11.943259828571428, 121.93875773933567], [11.943195069399257, 121.93875448752976], [11.943130933893315, 121.9387447634287], [11.943068039713584, 121.9387286606809], [11.943006992565397, 121.9387063343646], [11.942948380366163, 121.93867799949446], [11.942892767583398, 121.93864392895075], [11.942840689798606, 121.93860445085146], [11.94279264854932, 121.93855994539224], [11.942749106499035, 121.93851084118499], [11.942710482981495, 121.93845761113008], [11.942677149962288, 121.93840076786203], [11.942649428456612, 121.93834085881261], [11.942627585437721, 121.93827846093868], [11.942611831265827, 121.9382141751659], [11.942602317662216, 121.93814862060138], [11.942599136248093, 121.93808242857143], [11.942602317662216, 121.93801623654149], [11.942611831265827, 121.93795068197697], [11.942627585437721, 121.93788639620419], [11.942649428456612, 121.93782399833026], [11.942677149962288, 121.93776408928083], [11.942710482981495, 121.93770724601279], [11.942749106499035, 121.93765401595788], [11.94279264854932, 121.93760491175063], [11.942840689798606, 121.93756040629141], [11.942892767583398, 121.93752092819211], [11.942948380366163, 121.93748685764841], [11.943006992565397, 121.93745852277827], [11.943068039713584, 121.93743619646197], [11.943130933893315, 121.93742009371417], [11.943195069399257, 121.9374103696131], [11.943259828571428, 121.9374071178072], [11.943324587743598, 121.9374103696131], [11.94338872324954, 121.93742009371417], [11.943451617429272, 121.93743619646197], [11.943512664577458, 121.93745852277827], [11.943571276776693, 121.93748685764841], [11.943626889559457, 121.93752092819211], [11.94367896734425, 121.93756040629141], [11.943727008593536, 121.93760491175063], [11.943770550643821, 121.93765401595788], [11.94380917416136, 121.93770724601279], [11.943842507180568, 121.93776408928083], [11.943870228686244, 121.93782399833026], [11.943892071705134, 121.93788639620419], [11.943907825877028, 121.93795068197697], [11.94391733948064, 121.93801623654149], [11.943920520894762, 121.93808242857143], [11.94391733948064, 121.93814862060138], [11.943907825877028, 121.9382141751659], [11.943892071705134, 121.93827846093868], [11.943870228686244, 121.93834085881261], [11.943842507180568, 121.93840076786203], [11.94380917416136, 121.93845761113008], [11.943770550643821, 121.93851084118499], [11.943727008593536, 121.93855994539224], [11.94367896734425, 121.93860445085146], [11.943626889559457, 121.93864392895075], [11.943571276776693, 121.93867799949446], [11.943512664577458, 121.9387063343646], [11.943451617429272, 121.9387286606809], [11.94338872324954, 121.9387447634287], [11.943324587743598, 121.93875448752976], [11.943259828571428, 121.93875773933567]]"
